YEAR,MONTH,DAY,DAY_OF_WEEK,FLIGHT_NUMBER,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,6,11,4,5132,1823,1827,4,25,1852,57,60,33,164,1925,2,1920,1927,7,0,0,NA,NA,NA,NA,NA
2015,3,10,2,183,700,654,-6,14,708,153,160,142,956,930,4,933,934,1,0,0,NA,NA,NA,NA,NA
2015,11,28,6,1191,1155,1235,40,17,1252,107,104,81,631,1413,6,1342,1419,37,0,0,0,0,20,17,0
2015,7,25,6,2621,700,658,-2,13,711,117,111,91,641,842,7,857,849,-8,0,0,NA,NA,NA,NA,NA
2015,8,3,1,1935,1510,1509,-1,21,1530,193,180,155,1010,1805,4,1823,1809,-14,0,0,NA,NA,NA,NA,NA
2015,1,11,7,5972,1745,1740,-5,26,1806,65,76,44,216,1850,6,1850,1856,6,0,0,NA,NA,NA,NA,NA
2015,5,27,3,894,1230,1232,2,17,1249,350,325,301,2677,2050,7,2120,2057,-23,0,0,NA,NA,NA,NA,NA
2015,7,2,4,3661,1108,1336,148,12,1348,154,145,119,783,1447,14,1242,1501,139,0,0,0,0,2,137,0
2015,2,11,3,1240,1240,1256,16,21,1317,217,215,185,1635,1822,9,1817,1831,14,0,0,NA,NA,NA,NA,NA
2015,3,15,7,451,1125,1116,-9,24,1140,192,187,159,1121,1419,4,1437,1423,-14,0,0,NA,NA,NA,NA,NA
2015,5,11,1,4728,1100,1113,13,21,1134,116,111,86,575,1200,4,1156,1204,8,0,0,NA,NA,NA,NA,NA
2015,3,9,1,3415,1235,1233,-2,16,1249,130,116,93,793,1422,7,1445,1429,-16,0,0,NA,NA,NA,NA,NA
2015,10,19,1,4630,825,823,-2,22,845,106,107,79,411,1004,6,1011,1010,-1,0,0,NA,NA,NA,NA,NA
2015,5,8,5,1623,2202,2207,5,12,2219,358,327,307,2419,26,8,100,34,-26,0,0,NA,NA,NA,NA,NA
2015,4,29,3,845,600,555,-5,11,606,165,150,131,990,917,8,945,925,-20,0,0,NA,NA,NA,NA,NA
2015,6,20,6,3161,1645,1717,32,20,1737,185,176,153,1047,1910,3,1850,1913,23,0,0,0,0,10,13,0
2015,3,9,1,1294,720,742,22,29,811,133,142,110,854,1101,3,1033,1104,31,0,0,9,0,22,0,0
2015,8,18,2,1890,545,539,-6,17,556,128,130,100,731,836,13,853,849,-4,0,0,NA,NA,NA,NA,NA
2015,10,23,5,775,815,813,-2,23,836,255,278,249,1576,1245,6,1230,1251,21,0,0,21,0,0,0,0
2015,5,17,7,1726,805,758,-7,19,817,146,134,111,813,1008,4,1031,1012,-19,0,0,NA,NA,NA,NA,NA
2015,10,20,2,2204,1650,1652,2,11,1703,156,136,118,985,2001,7,2026,2008,-18,0,0,NA,NA,NA,NA,NA
2015,5,10,7,1044,525,518,-7,10,528,141,138,117,964,825,11,846,836,-10,0,0,NA,NA,NA,NA,NA
2015,1,25,7,1127,939,939,0,13,952,95,84,65,432,1057,6,1114,1103,-11,0,0,NA,NA,NA,NA,NA
2015,1,20,2,4379,1616,1613,-3,15,1628,73,74,52,301,1720,7,1729,1727,-2,0,0,NA,NA,NA,NA,NA
2015,3,2,1,993,1946,1939,-7,17,1956,282,329,303,1754,2259,9,2228,2308,40,0,0,40,0,0,0,0
2015,6,3,3,2168,840,840,0,12,852,75,78,62,342,954,4,955,958,3,0,0,NA,NA,NA,NA,NA
2015,4,6,1,3156,1515,1510,-5,12,1522,87,77,54,287,1516,11,1542,1527,-15,0,0,NA,NA,NA,NA,NA
2015,7,1,3,2717,1418,1501,43,18,1519,122,132,91,622,1650,23,1620,1713,53,0,0,10,0,8,35,0
2015,1,29,4,3056,1200,NA,NA,NA,NA,85,NA,NA,337,NA,NA,1325,NA,NA,0,1,NA,NA,NA,NA,NA
2015,1,31,6,2743,1355,1351,-4,8,1359,200,179,162,1211,1441,9,1515,1450,-25,0,0,NA,NA,NA,NA,NA
2015,12,20,7,1558,638,704,26,12,716,327,318,291,2158,907,15,905,922,17,0,0,0,0,11,6,0
2015,1,3,6,458,55,105,10,10,115,277,271,251,2300,726,10,732,736,4,0,0,NA,NA,NA,NA,NA
2015,8,4,2,5160,907,904,-3,21,925,201,198,167,1334,1012,10,1028,1022,-6,0,0,NA,NA,NA,NA,NA
2015,12,14,1,1715,1255,1258,3,11,1309,139,127,108,644,1457,8,1514,1505,-9,0,0,NA,NA,NA,NA,NA
2015,4,9,4,1626,1604,1600,-4,14,1614,70,53,31,134,1745,8,1814,1753,-21,0,0,NA,NA,NA,NA,NA
2015,9,10,4,7394,1512,1513,1,19,1532,68,72,46,272,1618,7,1620,1625,5,0,0,NA,NA,NA,NA,NA
2015,5,26,2,434,900,858,-2,26,924,404,377,343,2586,1207,8,1244,1215,-29,0,0,NA,NA,NA,NA,NA
2015,2,24,2,5416,1733,1731,-2,18,1749,88,85,62,363,1851,5,1901,1856,-5,0,0,NA,NA,NA,NA,NA
2015,5,15,5,110,545,540,-5,10,550,60,61,45,237,635,6,645,641,-4,0,0,NA,NA,NA,NA,NA
2015,9,5,6,2239,2003,1953,-10,8,2001,123,101,87,612,2028,6,2106,2034,-32,0,0,NA,NA,NA,NA,NA
2015,9,10,4,1236,1820,1817,-3,11,1828,81,119,86,271,2054,22,2041,2116,35,0,0,35,0,0,0,0
2015,10,24,6,1200,900,856,-4,6,902,75,65,55,289,957,4,1015,1001,-14,0,0,NA,NA,NA,NA,NA
2015,4,23,4,124,930,922,-8,15,937,311,313,293,1972,1130,5,1141,1135,-6,0,0,NA,NA,NA,NA,NA
2015,6,1,1,1149,1005,956,-9,22,1018,90,94,62,404,1120,10,1135,1130,-5,0,0,NA,NA,NA,NA,NA
2015,7,12,7,1292,1747,1754,7,19,1813,221,194,170,1325,2003,5,2028,2008,-20,0,0,NA,NA,NA,NA,NA
2015,9,13,7,488,710,705,-5,10,715,212,206,178,1440,1213,18,1242,1231,-11,0,0,NA,NA,NA,NA,NA
2015,9,20,7,1364,1315,1316,1,13,1329,105,106,87,583,1356,6,1400,1402,2,0,0,NA,NA,NA,NA,NA
2015,1,16,5,1771,1208,1209,1,15,1224,88,73,55,332,1219,3,1236,1222,-14,0,0,NA,NA,NA,NA,NA
2015,12,13,7,1075,1835,1821,-14,15,1836,179,161,142,1072,2058,4,2134,2102,-32,0,0,NA,NA,NA,NA,NA
2015,4,21,2,2272,1506,1506,0,13,1519,91,82,66,444,1625,3,1637,1628,-9,0,0,NA,NA,NA,NA,NA
2015,12,15,2,1839,1225,1313,48,10,1323,96,78,64,416,1427,4,1401,1431,30,0,0,0,0,30,0,0
2015,10,15,4,816,1205,1152,-13,8,1200,112,107,90,629,1430,9,1457,1439,-18,0,0,NA,NA,NA,NA,NA
2015,2,20,5,3129,1620,1716,56,10,1726,108,94,76,641,1842,8,1808,1850,42,0,0,0,0,40,2,0
2015,5,28,4,5991,1510,1503,-7,17,1520,107,102,75,522,1635,10,1657,1645,-12,0,0,NA,NA,NA,NA,NA
2015,10,15,4,96,710,708,-2,13,721,207,198,172,1158,913,13,937,926,-11,0,0,NA,NA,NA,NA,NA
2015,10,31,6,1787,1455,1452,-3,24,1516,336,351,324,2282,1740,3,1731,1743,12,0,0,NA,NA,NA,NA,NA
2015,5,29,5,3270,620,613,-7,10,623,108,105,83,542,746,12,808,758,-10,0,0,NA,NA,NA,NA,NA
2015,10,24,6,1764,1034,1037,3,20,1057,145,133,104,854,1341,9,1359,1350,-9,0,0,NA,NA,NA,NA,NA
2015,9,9,3,412,1515,1631,76,8,1639,229,206,191,1671,2250,7,2204,2257,53,0,0,0,0,53,0,0
2015,8,11,2,5403,850,923,33,17,940,56,53,33,153,1013,3,946,1016,30,0,0,0,0,0,30,0
2015,5,24,7,4997,1020,1011,-9,7,1018,78,72,59,350,1217,6,1238,1223,-15,0,0,NA,NA,NA,NA,NA
2015,3,9,1,1936,1215,1225,10,22,1247,108,106,80,529,1407,4,1403,1411,8,0,0,NA,NA,NA,NA,NA
2015,2,14,6,2816,715,717,2,9,726,180,160,139,1069,745,12,815,757,-18,0,0,NA,NA,NA,NA,NA
2015,9,11,5,963,1725,1725,0,12,1737,85,85,67,447,1844,6,1850,1850,0,0,0,NA,NA,NA,NA,NA
2015,12,2,3,788,1105,1107,2,17,1124,274,259,238,2086,1722,4,1739,1726,-13,0,0,NA,NA,NA,NA,NA
2015,9,21,1,157,1030,1028,-2,7,1035,36,33,21,100,1056,5,1106,1101,-5,0,0,NA,NA,NA,NA,NA
2015,1,22,4,246,1130,1125,-5,13,1138,165,138,120,895,1238,5,1315,1243,-32,0,0,NA,NA,NA,NA,NA
2015,2,8,7,2532,2155,2155,0,21,2216,111,101,76,546,2232,4,2246,2236,-10,0,0,NA,NA,NA,NA,NA
2015,9,1,2,5142,1454,1447,-7,26,1513,207,180,146,1107,1639,8,1721,1647,-34,0,0,NA,NA,NA,NA,NA
2015,6,16,2,1887,1744,1744,0,18,1802,227,222,199,1532,1921,5,1931,1926,-5,0,0,NA,NA,NA,NA,NA
2015,4,5,7,306,2055,2050,-5,26,2116,150,151,120,711,2216,5,2225,2221,-4,0,0,NA,NA,NA,NA,NA
2015,4,22,3,166,1010,1008,-2,9,1017,190,191,163,1390,1500,19,1520,1519,-1,0,0,NA,NA,NA,NA,NA
2015,11,25,3,1458,1540,1601,21,10,1611,85,86,74,480,1725,2,1705,1727,22,0,0,1,0,0,16,5
2015,3,2,1,635,625,950,205,25,1015,84,95,60,370,1215,10,849,1225,216,0,0,11,0,205,0,0
2015,8,13,4,2279,2125,2131,6,12,2143,150,142,124,909,2247,6,2255,2253,-2,0,0,NA,NA,NA,NA,NA
2015,6,25,4,5093,1340,1347,7,9,1356,65,73,58,157,1454,6,1445,1500,15,0,0,8,0,4,3,0
2015,10,12,1,241,1925,1925,0,30,1955,317,299,261,2139,2116,8,2142,2124,-18,0,0,NA,NA,NA,NA,NA
2015,6,27,6,619,1630,1623,-7,9,1632,74,67,54,338,1726,4,1744,1730,-14,0,0,NA,NA,NA,NA,NA
2015,4,27,1,1758,600,559,-1,18,617,119,115,92,678,849,5,859,854,-5,0,0,NA,NA,NA,NA,NA
2015,9,11,5,293,915,914,-1,13,927,180,179,161,1182,1008,5,1015,1013,-2,0,0,NA,NA,NA,NA,NA
2015,1,17,6,2652,1945,1940,-5,29,2009,105,109,76,507,2125,4,2130,2129,-1,0,0,NA,NA,NA,NA,NA
2015,6,20,6,463,1220,NA,NA,NA,NA,281,NA,NA,1721,NA,NA,1501,NA,NA,0,1,NA,NA,NA,NA,NA
2015,12,13,7,1224,2340,2344,4,24,8,261,249,216,2039,644,9,701,653,-8,0,0,NA,NA,NA,NA,NA
2015,2,14,6,1289,1314,1309,-5,16,1325,332,301,275,2565,2100,10,2146,2110,-36,0,0,NA,NA,NA,NA,NA
2015,8,29,6,106,2345,2345,0,10,2355,208,184,170,1448,345,4,413,349,-24,0,0,NA,NA,NA,NA,NA
2015,9,8,2,1590,1105,1101,-4,14,1115,172,168,130,1055,1525,24,1557,1549,-8,0,0,NA,NA,NA,NA,NA
2015,6,14,7,411,1300,1300,0,16,1316,355,332,310,2475,1526,6,1555,1532,-23,0,0,NA,NA,NA,NA,NA
2015,8,31,1,826,1425,1420,-5,17,1437,303,320,296,2378,2233,7,2228,2240,12,0,0,NA,NA,NA,NA,NA
2015,1,2,5,457,820,814,-6,14,828,172,159,121,868,929,24,1012,953,-19,0,0,NA,NA,NA,NA,NA
2015,4,20,1,4889,2145,2219,34,12,2231,71,60,45,300,2316,3,2256,2319,23,0,0,0,0,0,23,0
2015,9,6,7,626,1620,1651,31,18,1709,262,252,228,1773,1757,6,1742,1803,21,0,0,0,0,21,0,0
2015,8,16,7,1402,1146,1155,9,18,1213,235,232,195,1660,1728,19,1741,1747,6,0,0,NA,NA,NA,NA,NA
2015,3,13,5,6466,803,757,-6,10,807,119,115,101,590,1048,4,1102,1052,-10,0,0,NA,NA,NA,NA,NA
2015,2,21,6,2835,600,558,-2,9,607,115,104,88,682,835,7,855,842,-13,0,0,NA,NA,NA,NA,NA
2015,7,5,7,5465,2026,2053,27,28,2121,110,120,88,573,2349,4,2316,2353,37,0,0,10,0,0,27,0
2015,9,8,2,5092,600,613,13,11,624,80,64,43,258,707,10,720,717,-3,0,0,NA,NA,NA,NA,NA
2015,3,20,5,1192,1103,1100,-3,24,1124,58,74,45,191,1209,5,1201,1214,13,0,0,NA,NA,NA,NA,NA
2015,6,7,7,1988,1145,1142,-3,33,1215,124,136,101,646,1356,2,1349,1358,9,0,0,NA,NA,NA,NA,NA
2015,6,20,6,60,844,834,-10,8,842,116,110,96,680,1118,6,1140,1124,-16,0,0,NA,NA,NA,NA,NA
2015,12,21,1,257,2244,2305,21,20,2325,87,83,54,337,19,9,11,28,17,0,0,0,0,17,0,0
2015,1,29,4,1511,1020,1014,-6,10,1024,159,148,133,1119,1337,5,1359,1342,-17,0,0,NA,NA,NA,NA,NA
2015,2,25,3,1699,1545,NA,NA,NA,NA,125,NA,NA,594,NA,NA,1750,NA,NA,0,1,NA,NA,NA,NA,NA
2015,2,19,4,53,840,837,-3,15,852,369,358,335,2311,1127,8,1149,1135,-14,0,0,NA,NA,NA,NA,NA
2015,11,17,2,722,720,713,-7,66,819,194,250,178,1476,1317,6,1234,1323,49,0,0,49,0,0,0,0
2015,12,7,1,1985,600,603,3,15,618,118,111,89,651,847,7,858,854,-4,0,0,NA,NA,NA,NA,NA
2015,10,18,7,3222,1200,1158,-2,23,1221,83,72,42,240,1403,7,1423,1410,-13,0,0,NA,NA,NA,NA,NA
2015,1,23,5,579,2305,2316,11,8,2324,84,73,61,391,25,4,29,29,0,0,0,NA,NA,NA,NA,NA
2015,11,27,5,1025,1209,1205,-4,12,1217,174,155,138,1120,1535,5,1603,1540,-23,0,0,NA,NA,NA,NA,NA
2015,6,28,7,1686,1635,1637,2,15,1652,243,223,204,1590,1816,4,1838,1820,-18,0,0,NA,NA,NA,NA,NA
2015,3,23,1,4442,1812,1854,42,14,1908,105,97,76,501,1924,7,1857,1931,34,0,0,0,0,0,34,0
2015,7,26,7,3485,1400,1355,-5,7,1402,85,74,64,453,1506,3,1525,1509,-16,0,0,NA,NA,NA,NA,NA
2015,4,1,3,616,1149,1144,-5,18,1202,346,314,290,2586,1952,6,2035,1958,-37,0,0,NA,NA,NA,NA,NA
2015,3,12,4,1630,2350,2400,10,21,21,205,219,191,1587,632,7,615,639,24,0,0,14,0,10,0,0
2015,6,3,3,1441,2200,2156,-4,17,2213,289,271,250,2218,523,4,549,527,-22,0,0,NA,NA,NA,NA,NA
2015,2,19,4,1750,2045,2116,31,11,2127,135,118,101,760,2308,6,2300,2314,14,0,0,NA,NA,NA,NA,NA
2015,3,18,3,1212,1130,1351,141,23,1414,114,122,93,733,1647,6,1424,1653,149,0,0,8,0,141,0,0
2015,4,1,3,121,2000,1955,-5,6,2001,120,109,101,623,2142,2,2200,2144,-16,0,0,NA,NA,NA,NA,NA
2015,12,6,7,1808,1203,1158,-5,15,1213,142,125,103,775,1256,7,1325,1303,-22,0,0,NA,NA,NA,NA,NA
2015,4,26,7,2177,1200,1155,-5,21,1216,171,157,133,1084,1429,3,1451,1432,-19,0,0,NA,NA,NA,NA,NA
2015,1,2,5,1754,805,822,17,19,841,148,142,119,811,1040,4,1033,1044,11,0,0,NA,NA,NA,NA,NA
2015,7,18,6,688,843,855,12,9,904,175,155,134,1186,1218,12,1238,1230,-8,0,0,NA,NA,NA,NA,NA
2015,10,15,4,5627,2230,2226,-4,24,2250,56,58,29,108,2319,5,2326,2324,-2,0,0,NA,NA,NA,NA,NA
2015,7,27,1,3204,2210,2338,88,12,2350,73,66,48,295,38,6,2323,44,81,0,0,0,0,15,66,0
2015,6,12,5,2685,1600,1606,6,15,1621,79,72,42,184,1703,15,1719,1718,-1,0,0,NA,NA,NA,NA,NA
2015,9,12,6,1731,930,927,-3,11,938,75,56,42,258,1020,3,1045,1023,-22,0,0,NA,NA,NA,NA,NA
2015,5,18,1,823,1855,1904,9,11,1915,354,367,351,2556,2206,5,2149,2211,22,0,0,13,0,9,0,0
2015,11,15,7,506,1125,1133,8,8,1141,80,69,56,327,1237,5,1245,1242,-3,0,0,NA,NA,NA,NA,NA
2015,6,25,4,1626,2341,2339,-2,12,2351,292,273,250,2227,701,11,733,712,-21,0,0,NA,NA,NA,NA,NA
2015,12,15,2,2272,1822,1819,-3,13,1832,103,100,71,444,1943,16,2005,1959,-6,0,0,NA,NA,NA,NA,NA
2015,4,23,4,1728,1614,1633,19,17,1650,285,270,246,2248,2356,7,2359,3,4,0,0,NA,NA,NA,NA,NA
2015,12,8,2,5632,603,556,-7,20,616,70,70,46,262,702,4,713,706,-7,0,0,NA,NA,NA,NA,NA
2015,7,11,6,398,605,559,-6,16,615,182,160,133,1041,828,11,907,839,-28,0,0,NA,NA,NA,NA,NA
2015,1,4,7,5900,600,601,1,49,650,95,129,69,438,759,11,735,810,35,0,0,34,0,1,0,0
2015,2,27,5,723,700,700,0,20,720,143,154,131,759,931,3,923,934,11,0,0,NA,NA,NA,NA,NA
2015,12,21,1,3326,855,850,-5,25,915,110,102,68,303,923,9,945,932,-13,0,0,NA,NA,NA,NA,NA
2015,3,31,2,3442,1025,1020,-5,7,1027,48,44,31,140,1058,6,1113,1104,-9,0,0,NA,NA,NA,NA,NA
2015,6,10,3,632,2140,2139,-1,14,2153,290,278,258,2153,511,6,530,517,-13,0,0,NA,NA,NA,NA,NA
2015,6,21,7,1615,715,710,-5,11,721,85,82,65,407,826,6,840,832,-8,0,0,NA,NA,NA,NA,NA
2015,10,28,3,128,1915,1910,-5,9,1919,70,67,52,325,2011,6,2025,2017,-8,0,0,NA,NA,NA,NA,NA
2015,2,20,5,730,505,502,-3,22,524,199,189,160,1448,904,7,924,911,-13,0,0,NA,NA,NA,NA,NA
2015,9,25,5,4551,1355,1442,47,16,1458,74,72,54,323,1652,2,1609,1654,45,0,0,0,0,0,45,0
2015,9,5,6,5896,915,915,0,8,923,145,137,126,859,1129,3,1140,1132,-8,0,0,NA,NA,NA,NA,NA
2015,10,12,1,896,1805,1803,-2,13,1816,182,186,165,1149,1901,8,1907,1909,2,0,0,NA,NA,NA,NA,NA
2015,8,1,6,6220,1855,1945,50,17,2002,241,208,186,1464,2108,5,2056,2113,17,0,0,0,0,0,17,0
2015,10,9,5,5614,918,934,16,30,1004,189,215,174,1235,1458,11,1427,1509,42,0,0,26,0,0,16,0
2015,7,6,1,3260,1530,1528,-2,12,1540,159,140,122,912,1642,6,1709,1648,-21,0,0,NA,NA,NA,NA,NA
2015,5,3,7,344,1905,1908,3,19,1927,110,111,87,628,1954,5,1955,1959,4,0,0,NA,NA,NA,NA,NA
2015,6,30,2,1712,1315,1315,0,20,1335,187,188,162,1306,1717,6,1722,1723,1,0,0,NA,NA,NA,NA,NA
2015,3,2,1,1546,1543,1548,5,17,1605,212,204,171,1400,1956,16,2015,2012,-3,0,0,NA,NA,NA,NA,NA
2015,8,10,1,1319,845,843,-2,13,856,84,68,47,235,1043,8,1109,1051,-18,0,0,NA,NA,NA,NA,NA
2015,4,29,3,2469,1625,1625,0,13,1638,116,105,88,591,1706,4,1721,1710,-11,0,0,NA,NA,NA,NA,NA
2015,10,20,2,1493,1505,1519,14,13,1532,359,341,320,2454,1752,8,1804,1800,-4,0,0,NA,NA,NA,NA,NA
2015,11,25,3,785,1310,1310,0,14,1324,145,136,113,907,1617,9,1635,1626,-9,0,0,NA,NA,NA,NA,NA
2015,7,20,1,1209,1345,1337,-8,12,1349,204,198,177,1431,1846,9,1909,1855,-14,0,0,NA,NA,NA,NA,NA
2015,11,25,3,2407,2010,2023,13,18,2041,214,213,189,1562,50,6,44,56,12,0,0,NA,NA,NA,NA,NA
2015,12,27,7,2631,1905,1911,6,11,1922,116,99,81,563,1943,7,2001,1950,-11,0,0,NA,NA,NA,NA,NA
2015,6,4,4,1927,1056,1104,8,17,1121,233,225,198,1635,1639,10,1649,1649,0,0,0,NA,NA,NA,NA,NA
2015,9,5,6,1006,935,1011,36,29,1040,199,198,158,1258,1318,11,1254,1329,35,0,0,0,0,35,0,0
2015,9,14,1,848,1320,1314,-6,8,1322,173,151,137,1124,1639,6,1713,1645,-28,0,0,NA,NA,NA,NA,NA
2015,11,16,1,662,730,726,-4,18,744,345,328,303,2296,947,7,1015,954,-21,0,0,NA,NA,NA,NA,NA
2015,2,3,2,3685,725,859,94,18,917,84,74,44,280,1001,12,849,1013,84,0,0,0,0,84,0,0
2015,12,5,6,2794,1755,1748,-7,10,1758,230,198,184,1315,2002,4,2045,2006,-39,0,0,NA,NA,NA,NA,NA
2015,3,1,7,6125,1016,1023,7,15,1038,65,82,36,177,1214,31,1221,1245,24,0,0,17,0,0,7,0
2015,3,1,7,5249,1634,1708,34,17,1725,166,156,114,1013,2019,25,2020,2044,24,0,0,0,0,0,2,22
2015,12,10,4,277,845,838,-7,11,849,186,181,167,1171,936,3,951,939,-12,0,0,NA,NA,NA,NA,NA
2015,12,26,6,5028,1139,1145,6,14,1159,80,86,67,304,1306,5,1259,1311,12,0,0,NA,NA,NA,NA,NA
2015,12,21,1,1777,1727,1725,-2,10,1735,124,108,90,606,1805,8,1831,1813,-18,0,0,NA,NA,NA,NA,NA
2015,10,6,2,5449,1537,1527,-10,11,1538,75,79,62,332,1640,6,1652,1646,-6,0,0,NA,NA,NA,NA,NA
2015,11,4,3,1220,1815,1807,-8,16,1823,256,238,216,1609,1959,6,2031,2005,-26,0,0,NA,NA,NA,NA,NA
2015,5,30,6,3593,1824,1822,-2,8,1830,55,45,33,134,1903,4,1919,1907,-12,0,0,NA,NA,NA,NA,NA
2015,12,8,2,1988,945,942,-3,13,955,235,223,205,1468,1120,5,1140,1125,-15,0,0,NA,NA,NA,NA,NA
2015,6,4,4,744,1400,1403,3,7,1410,125,118,106,711,1656,5,1705,1701,-4,0,0,NA,NA,NA,NA,NA
2015,2,9,1,2547,1825,1818,-7,9,1827,60,66,38,190,1905,19,1925,1924,-1,0,0,NA,NA,NA,NA,NA
2015,9,4,5,2653,1106,1100,-6,7,1107,104,101,79,482,1226,15,1250,1241,-9,0,0,NA,NA,NA,NA,NA
2015,7,1,3,3393,1125,1135,10,12,1147,100,95,78,495,1305,5,1305,1310,5,0,0,NA,NA,NA,NA,NA
2015,7,31,5,1985,2205,2203,-2,10,2213,173,158,142,1013,2335,6,2358,2341,-17,0,0,NA,NA,NA,NA,NA
2015,4,3,5,5162,732,730,-2,28,758,94,94,61,334,859,5,906,904,-2,0,0,NA,NA,NA,NA,NA
2015,7,16,4,4964,1355,1350,-5,15,1405,85,86,56,304,1501,15,1520,1516,-4,0,0,NA,NA,NA,NA,NA
2015,12,10,4,1298,823,815,-8,12,827,165,165,145,1023,1052,8,1108,1100,-8,0,0,NA,NA,NA,NA,NA
2015,3,27,5,629,1025,1023,-2,12,1035,104,101,67,468,1142,22,1209,1204,-5,0,0,NA,NA,NA,NA,NA
2015,4,7,2,5904,1320,1315,-5,10,1325,82,90,67,296,1332,13,1342,1345,3,0,0,NA,NA,NA,NA,NA
2015,2,4,3,4644,1810,1804,-6,6,1810,65,64,53,319,1903,5,1915,1908,-7,0,0,NA,NA,NA,NA,NA
2015,12,13,7,730,500,458,-2,16,514,210,193,170,1448,904,7,930,911,-19,0,0,NA,NA,NA,NA,NA
2015,6,19,5,879,650,648,-2,16,704,152,144,113,930,957,15,1022,1012,-10,0,0,NA,NA,NA,NA,NA
2015,3,19,4,2498,930,924,-6,18,942,90,87,60,373,1042,9,1100,1051,-9,0,0,NA,NA,NA,NA,NA
2015,8,28,5,2993,1300,1302,2,24,1326,230,230,202,1670,1848,4,1850,1852,2,0,0,NA,NA,NA,NA,NA
2015,4,5,7,4734,505,455,-10,15,510,103,81,60,462,610,6,648,616,-32,0,0,NA,NA,NA,NA,NA
2015,8,30,7,1958,2235,2250,15,28,2318,285,283,250,2158,628,5,620,633,13,0,0,NA,NA,NA,NA,NA
2015,3,14,6,3325,1245,1248,3,13,1301,46,43,26,137,1427,4,1431,1431,0,0,0,NA,NA,NA,NA,NA
2015,7,1,3,2633,710,705,-5,10,715,246,249,226,1747,1401,13,1416,1414,-2,0,0,NA,NA,NA,NA,NA
2015,5,16,6,2153,1155,1152,-3,17,1209,212,203,182,1448,1411,4,1427,1415,-12,0,0,NA,NA,NA,NA,NA
2015,8,10,1,1929,2045,2144,59,30,2214,111,123,86,449,2340,7,2236,2347,71,0,0,12,0,14,45,0
2015,5,30,6,2862,1555,1621,26,12,1633,69,66,40,209,1713,14,1704,1727,23,0,0,0,0,21,2,0
2015,12,3,4,297,1140,1139,-1,6,1145,75,69,57,349,1242,6,1255,1248,-7,0,0,NA,NA,NA,NA,NA
2015,4,16,4,653,824,813,-11,23,836,178,166,140,1028,1056,3,1122,1059,-23,0,0,NA,NA,NA,NA,NA
2015,5,11,1,795,1420,1433,13,13,1446,155,144,124,954,1650,7,1655,1657,2,0,0,NA,NA,NA,NA,NA
2015,7,17,5,699,830,829,-1,12,841,189,172,152,1269,1313,8,1339,1321,-18,0,0,NA,NA,NA,NA,NA
2015,5,27,3,1740,2128,2210,42,27,2237,153,137,102,746,19,8,1,27,26,0,0,0,0,3,23,0
2015,2,13,5,335,1200,1156,-4,8,1204,95,78,66,397,1310,4,1335,1314,-21,0,0,NA,NA,NA,NA,NA
2015,5,26,2,2761,1503,1517,14,18,1535,55,61,37,160,1612,6,1558,1618,20,0,0,6,0,0,14,0
2015,6,25,4,1357,1745,1743,-2,28,1811,102,104,70,528,2021,6,2027,2027,0,0,0,NA,NA,NA,NA,NA
2015,5,11,1,1060,645,643,-2,12,655,73,74,49,237,744,13,758,757,-1,0,0,NA,NA,NA,NA,NA
2015,12,3,4,5502,1808,1805,-3,17,1822,99,89,68,448,1830,4,1847,1834,-13,0,0,NA,NA,NA,NA,NA
2015,5,28,4,2656,2015,2014,-1,17,2031,88,74,53,354,2124,4,2143,2128,-15,0,0,NA,NA,NA,NA,NA
2015,4,28,2,6436,1902,1904,2,9,1913,53,60,24,109,1937,27,1955,2004,9,0,0,NA,NA,NA,NA,NA
2015,6,18,4,573,724,717,-7,12,729,88,86,66,391,835,8,852,843,-9,0,0,NA,NA,NA,NA,NA
2015,1,27,2,1970,835,834,-1,15,849,100,90,70,425,859,5,915,904,-11,0,0,NA,NA,NA,NA,NA
2015,6,9,2,1955,1905,1910,5,24,1934,192,184,155,1208,2309,5,2317,2314,-3,0,0,NA,NA,NA,NA,NA
2015,6,24,3,210,1600,1604,4,9,1613,240,242,222,1846,2155,11,2200,2206,6,0,0,NA,NA,NA,NA,NA
2015,11,29,7,135,1926,1927,1,15,1942,341,348,330,2153,2312,3,2307,2315,8,0,0,NA,NA,NA,NA,NA
2015,7,17,5,1152,950,957,7,26,1023,207,201,161,1197,1204,14,1217,1218,1,0,0,NA,NA,NA,NA,NA
2015,3,10,2,4475,1315,1329,14,6,1335,190,179,166,1407,1721,7,1725,1728,3,0,0,NA,NA,NA,NA,NA
2015,2,28,6,615,1820,1817,-3,10,1827,115,117,100,602,2007,7,2015,2014,-1,0,0,NA,NA,NA,NA,NA
2015,7,16,4,653,1945,1952,7,16,2008,336,356,335,2552,43,5,21,48,27,0,0,20,0,7,0,0
